,_BatchID,BatchName,BatchPath,ConfigID,Shift,Cell_Name,TestTypeID,LastInsertedRow,StartTime,Heads,BatteryTypeID,BodyTypeID,DomeTypeID,PCATypeID,PCBTypeID,PlacementContractorID,EmployeID,OpticsTypeID,Versions,LotNumber,SubLot,TestID,Capsule_Number,Initial_Capsule_Id_HEX,Capsule_Id_HEX,Test_Counter,ERROR_Code_Number,Capsule_Id,PASS_FAILED,Start_Time,End_time,Test_Time_min,Date,History,Remark,Blister_Id,Fail_Tray,Fail_capsule_position,ERROR_Code_Description,WTC,CQC_num,Capsule_Counter,TP_Cell_Name,DomeCaseGap,LaserPower,StitchArea,MinStitchWidth,LeakTest,year,quarter,week,month,dayweek,DomeCaseGap_spc_orig,LaserPower_spc_orig,MinStitchWidth_spc_orig,StitchArea_spc_orig,LeakTest_spc_orig,DomeCaseGap_spc,LaserPower_spc,MinStitchWidth_spc,StitchArea_spc,LeakTest_spc,BatchId,DomeCaseGap_limit,LaserPower_limit,MinStitchWidth_limit,StitchArea_limit,LeakTest_limit
32,952417.0,230531_SB3-AFR-S_SealingCell_TEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230531_SB3-AFR-S_SealingCell_TEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,1,,2023-06-01 06:18:30.817,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940108.0,,,,626556.0,,,Pass      ,06:32:54 AM,06:33:12 AM,00:17,01/06/2023,,,,,0,,,,,12.0,0.16,,110.483,,,2023,2,22,6,5,0.16,,,110.483,,0.128:0.192,:,:,88.3864:132.58,:,952417.0,:0.25,,,70:,
33,952417.0,230531_SB3-AFR-S_SealingCell_TEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230531_SB3-AFR-S_SealingCell_TEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,1,,2023-06-01 06:18:30.817,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940110.0,,,,626557.0,,,Pass      ,06:33:20 AM,06:33:39 AM,00:18,01/06/2023,,,,,0,,,,,12.0,0.196,,109.531,,,2023,2,22,6,5,0.196,,,109.531,,0.1568:0.2352,:,:,87.6248:131.437,:,952417.0,:0.25,,,70:,
34,952417.0,230531_SB3-AFR-S_SealingCell_TEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230531_SB3-AFR-S_SealingCell_TEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,1,,2023-06-01 06:18:30.817,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940113.0,,,,626558.0,,,Pass      ,06:34:50 AM,06:35:19 AM,00:29,01/06/2023,,,,,0,,,,,12.0,0.164,,108.399,,,2023,2,22,6,5,0.164,,,108.399,,0.1312:0.1968,:,:,86.7192:130.079,:,952417.0,:0.25,,,70:,
35,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940189.0,,,,277258.0,,,Pass      ,07:04:47 AM,07:05:10 AM,00:23,01/06/2023,,,DP2GVBF,,0,,,,,11.0,0.204,,113.872,,,2023,2,22,6,5,0.204,,,113.872,,0.1632:0.2448,:,:,91.0976:136.646,:,952422.0,:0.25,,,70:,
36,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940192.0,,,,626559.0,,,Pass      ,07:04:59 AM,07:05:28 AM,00:29,01/06/2023,,,52HATG4,,0,,,,,12.0,0.142,,109.32,,,2023,2,22,6,5,0.142,,,109.32,,0.1136:0.1704,:,:,87.456:131.184,:,952422.0,:0.25,,,70:,
37,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940198.0,,,,277259.0,,,Pass      ,07:05:36 AM,07:05:54 AM,00:18,01/06/2023,,,5H7RUAN,,0,,,,,11.0,0.142,,113.161,,,2023,2,22,6,5,0.142,,,113.161,,0.1136:0.1704,:,:,90.5288:135.793,:,952422.0,:0.25,,,70:,
38,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940204.0,,,,626560.0,,,Pass      ,07:05:55 AM,07:06:13 AM,00:17,01/06/2023,,,V2UQCBW,,0,,,,,12.0,0.182,,108.16,,,2023,2,22,6,5,0.182,,,108.16,,0.1456:0.2184,:,:,86.528:129.792,:,952422.0,:0.25,,,70:,
39,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940213.0,,,,626561.0,,,Pass      ,07:06:20 AM,07:06:38 AM,00:17,01/06/2023,,,5N2GVB2,,0,,,,,12.0,0.151,,111.91,,,2023,2,22,6,5,0.151,,,111.91,,0.1208:0.1812,:,:,89.528:134.292,:,952422.0,:0.25,,,70:,
40,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940216.0,,,,277260.0,,,Pass      ,07:06:20 AM,07:06:50 AM,00:29,01/06/2023,,,5WUQCBF,,0,,,,,11.0,0.169,,108.091,,,2023,2,22,6,5,0.169,,,108.091,,0.1352:0.2028,:,:,86.4728:129.709,:,952422.0,:0.25,,,70:,
41,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940221.0,,,,626562.0,,,Pass      ,07:06:46 AM,07:07:04 AM,00:18,01/06/2023,,,5DJATGG,,0,,,,,12.0,0.147,,106.811,,,2023,2,22,6,5,0.147,,,106.811,,0.1176:0.1764,:,:,85.4488:128.173,:,952422.0,:0.25,,,70:,
42,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940230.0,,,,626563.0,,,Pass      ,07:07:12 AM,07:07:30 AM,00:18,01/06/2023,,,DEXABH6,,0,,,,,12.0,0.169,,98.293,,,2023,2,22,6,5,0.169,,,98.293,,0.1352:0.2028,:,:,78.6344:117.952,:,952422.0,:0.25,,,70:,
43,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940240.0,,,,626564.0,,,Pass      ,07:07:37 AM,07:07:55 AM,00:17,01/06/2023,,,DDVQCBP,,0,,,,,12.0,0.169,,100.745,,,2023,2,22,6,5,0.169,,,100.745,,0.1352:0.2028,:,:,80.596:120.894,:,952422.0,:0.25,,,70:,
44,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940241.0,,,,277261.0,,,Pass      ,07:07:31 AM,07:08:00 AM,00:28,01/06/2023,,,MB2GVBW,,0,,,,,11.0,0.204,,112.399,,,2023,2,22,6,5,0.204,,,112.399,,0.1632:0.2448,:,:,89.9192:134.879,:,952422.0,:0.25,,,70:,
45,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940251.0,,,,277262.0,,,Pass      ,07:08:07 AM,07:08:25 AM,00:18,01/06/2023,,,DVXATHD,,0,,,,,11.0,0.204,,112.627,,,2023,2,22,6,5,0.204,,,112.627,,0.1632:0.2448,:,:,90.1016:135.152,:,952422.0,:0.25,,,70:,
46,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940258.0,,,,277263.0,,,Pass      ,07:08:32 AM,07:08:50 AM,00:17,01/06/2023,,,V9QTBGD,,0,,,,,11.0,0.173,,96.744,,,2023,2,22,6,5,0.173,,,96.744,,0.1384:0.2076,:,:,77.3952:116.093,:,952422.0,:0.25,,,70:,
47,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940266.0,,,,277264.0,,,Pass      ,07:08:57 AM,07:09:15 AM,00:18,01/06/2023,,,VNZVTFP,,0,,,,,11.0,0.116,,103.119,,,2023,2,22,6,5,0.116,,,103.119,,0.0928:0.1392,:,:,82.4952:123.743,:,952422.0,:0.25,,,70:,
48,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940273.0,,,,277265.0,,,Pass      ,07:09:22 AM,07:09:39 AM,00:17,01/06/2023,,,5UXATH8,,0,,,,,11.0,0.218,,107.783,,,2023,2,22,6,5,0.218,,,107.783,,0.1744:0.2616,:,:,86.2264:129.34,:,952422.0,:0.25,,,70:,
49,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940274.0,,,,626565.0,,,Pass      ,07:09:13 AM,07:09:43 AM,00:29,01/06/2023,,,VMXATHE,,0,,,,,12.0,0.169,,106.109,,,2023,2,22,6,5,0.169,,,106.109,,0.1352:0.2028,:,:,84.8872:127.331,:,952422.0,:0.25,,,70:,
50,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940286.0,,,,626566.0,,,Pass      ,07:10:09 AM,07:10:27 AM,00:17,01/06/2023,,,MDJATGY,,0,,,,,12.0,0.173,,99.682,,,2023,2,22,6,5,0.173,,,99.682,,0.1384:0.2076,:,:,79.7456:119.618,:,952422.0,:0.25,,,70:,
51,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940304.0,,,,277266.0,,,Pass      ,07:11:06 AM,07:11:34 AM,00:28,01/06/2023,,,MXQTBG6,,0,,,,,11.0,0.231,,101.5,,,2023,2,22,6,5,0.231,,,101.5,,0.1848:0.2772,:,:,81.2:121.8,:,952422.0,:0.25,,,70:,
52,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940311.0,,,,277267.0,,,Pass      ,07:11:41 AM,07:11:59 AM,00:18,01/06/2023,,,VDJATGQ,,0,,,,,11.0,0.164,,104.696,,,2023,2,22,6,5,0.164,,,104.696,,0.1312:0.1968,:,:,83.7568:125.635,:,952422.0,:0.25,,,70:,
53,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940317.0,,,,626567.0,,,Pass      ,07:11:51 AM,07:12:21 AM,00:29,01/06/2023,,,DPZVTF2,,0,,,,,12.0,0.151,,100.227,,,2023,2,22,6,5,0.151,,,100.227,,0.1208:0.1812,:,:,80.1816:120.272,:,952422.0,:0.25,,,70:,
54,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940328.0,,,,277268.0,-185;-181;,,Fail      ,07:12:25 AM,07:12:56 AM,00:31,01/06/2023,,,VUXATHY,,0,BiggestNeighborhoodGroup4 - Biggest Neighborhood of dirts that fit group4;NumOfDotsInGroup4 - number of dirt blobs that fit group4;,,,,11.0,0.116,,94.304,,,2023,2,22,6,5,0.116,,,94.304,,0.0928:0.1392,:,:,75.4432:113.165,:,952422.0,:0.25,,,70:,
55,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940337.0,,,,277269.0,,,Pass      ,07:13:04 AM,07:13:22 AM,00:18,01/06/2023,,,5NZVTFF,,0,,,,,11.0,0.187,,107.947,,,2023,2,22,6,5,0.187,,,107.947,,0.1496:0.2244,:,:,86.3576:129.536,:,952422.0,:0.25,,,70:,
56,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940345.0,,,,277270.0,,,Pass      ,07:13:29 AM,07:13:48 AM,00:18,01/06/2023,,,M2CBBJ8,,0,,,,,11.0,0.196,,98.844,,,2023,2,22,6,5,0.196,,,98.844,,0.1568:0.2352,:,:,79.0752:118.613,:,952422.0,:0.25,,,70:,
57,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940351.0,,,,626568.0,,,Pass      ,07:13:43 AM,07:14:12 AM,00:28,01/06/2023,,,DEZVTFS,,0,,,,,12.0,0.191,,98.107,,,2023,2,22,6,5,0.191,,,98.107,,0.1528:0.2292,:,:,78.4856:117.728,:,952422.0,:0.25,,,70:,
58,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940362.0,,,,626569.0,,,Pass      ,07:14:19 AM,07:14:37 AM,00:17,01/06/2023,,,5FVQCBM,,0,,,,,12.0,0.151,,101.133,,,2023,2,22,6,5,0.151,,,101.133,,0.1208:0.1812,:,:,80.9064:121.36,:,952422.0,:0.25,,,70:,
59,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940368.0,,,,277271.0,,,Reburn    ,07:14:28 AM,07:14:58 AM,00:30,01/06/2023,,,5DXABH9,,0,,,,,11.0,0.164,,97.107,,,2023,2,22,6,5,0.164,,,97.107,,0.1312:0.1968,:,:,77.6856:116.528,:,952422.0,:0.25,,,70:,
60,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940378.0,,,,626570.0,,,Pass      ,07:14:54 AM,07:15:22 AM,00:28,01/06/2023,,,DDZTDCV,,0,,,,,12.0,0.124,,95.132,,,2023,2,22,6,5,0.124,,,95.132,,0.0992:0.1488,:,:,76.1056:114.158,:,952422.0,:0.25,,,70:,
61,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940383.0,,,,277272.0,,,Pass      ,07:15:15 AM,07:15:33 AM,00:17,01/06/2023,,,DXQTBGW,,0,,,,,11.0,0.129,,103.38,,,2023,2,22,6,5,0.129,,,103.38,,0.1032:0.1548,:,:,82.704:124.056,:,952422.0,:0.25,,,70:,
62,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940389.0,,,,626571.0,,,Pass      ,07:15:30 AM,07:15:48 AM,00:17,01/06/2023,,,MTXATHB,,0,,,,,12.0,0.164,,104.481,,,2023,2,22,6,5,0.164,,,104.481,,0.1312:0.1968,:,:,83.5848:125.377,:,952422.0,:0.25,,,70:,
63,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940399.0,,,,626572.0,,,Pass      ,07:15:56 AM,07:16:14 AM,00:17,01/06/2023,,,DARTBGQ,,0,,,,,12.0,0.209,,102.34,,,2023,2,22,6,5,0.209,,,102.34,,0.1672:0.2508,:,:,81.872:122.808,:,952422.0,:0.25,,,70:,
64,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30940435.0,,,,277273.0,,,Pass      ,07:17:18 AM,07:17:47 AM,00:29,01/06/2023,,,5RCBBJR,,0,,,,,11.0,0.178,,113.018,,,2023,2,22,6,5,0.178,,,113.018,,0.1424:0.2136,:,:,90.4144:135.622,:,952422.0,:0.25,,,70:,
